route_id,source,destination,variant,traffic_distance_m,traffic_duration_min,temp,tempmin,tempmax,humidity,windspeed,conditions,is_weekend,traffic_pressure,traffic_efficiency,day_of_week,hour_of_day
52,Secunderabad,Banjara Hills,A,15516.0,26.097,35.49,30.2,38.92,62.51,5.86,0,0,3.229,0.594548,1,18
12,Hyderabad,Secunderabad,C,8747.09,14.596,34.6,31.81,35.89,75.5,7.19,1,0,7.509,0.599267,4,13
18,Hyderabad,Kukatpally,C,9343.94,33.048,32.76,29.66,36.47,84.77,4.1,0,1,15.279,0.282741,7,9
92,KPHB,Airport,B,27280.57,43.081,29.47,27.4,31.02,68.86,10.71,0,0,3.79,0.633236,5,3
34,Gachibowli,Banjara Hills,A,11727.54,14.859,29.35,23.39,30.56,71.86,15.45,3,0,3.548,0.789257,2,1
132,Jubilee Hills,Kondapur,C,34808.66,94.537,29.56,24.99,31.9,70.12,13.65,0,0,11.733,0.368203,1,10
112,Kondapur,Financial District,A,29627.83,37.675,32.23,27.52,34.4,55.56,9.29,1,0,3.052,0.786404,1,17
53,Secunderabad,Banjara Hills,B,17265.36,25.866,22.13,16.2,24.19,74.01,8.3,0,1,3.596,0.667497,6,21
50,Secunderabad,Kukatpally,B,16732.12,44.582,29.28,23.76,31.97,49.99,3.82,2,0,9.592,0.37531,2,16
46,Secunderabad,Hitech City,A,14633.94,23.692,21.38,18.59,24.51,60.67,3.5,0,0,3.108,0.617671,2,7
110,Dilsukhnagar,Gachibowli,B,30995.16,47.883,28.33,22.67,31.42,78.65,4.2,1,1,4.635,0.647309,6,15
49,Secunderabad,Kukatpally,A,15150.4,19.101,31.82,26.04,35.51,90.08,10.42,0,0,2.017,0.793161,4,23
74,Madhapur,Jubilee Hills,B,21334.61,47.991,24.9,20.59,28.87,56.33,6.31,1,1,6.748,0.444551,6,6
95,LB Nagar,Gachibowli,B,25927.92,38.9,35.65,33.13,37.15,42.26,7.48,0,0,3.601,0.666528,5,15
67,Uppal,Secunderabad,A,19281.67,31.189,23.57,20.29,26.38,58.65,11.92,0,1,2.588,0.61821,6,15
109,Dilsukhnagar,Gachibowli,A,27777.05,45.062,35.84,30.66,39.26,77.72,3.31,1,0,3.893,0.616423,5,10
116,Kondapur,Jubilee Hills,B,33123.87,81.033,23.26,19.85,25.46,72.73,12.73,2,0,8.807,0.40877,1,3
121,Airport,Banjara Hills,A,30663.19,40.821,24.68,20.39,27.61,64.35,8.55,0,0,2.13,0.751158,1,1
7,Hyderabad,Banjara Hills,A,5883.31,6.662,29.31,25.97,31.48,89.12,6.88,0,1,1.812,0.883113,7,4
54,Secunderabad,Banjara Hills,C,20373.1,73.845,34.38,31.74,37.05,73.84,2.34,0,0,15.658,0.27589,1,10
52,Secunderabad,Banjara Hills,A,16101.7,21.211,27.74,25.47,30.0,66.32,6.4,1,0,2.635,0.759129,3,22
3,Hyderabad,Gachibowli,C,5616.68,14.111,26.4,22.93,27.72,69.86,11.3,0,0,9.045,0.398031,2,14
19,Hyderabad,Uppal,A,8746.44,11.674,25.3,23.05,28.54,63.46,9.61,1,0,3.203,0.749246,5,20
9,Hyderabad,Banjara Hills,C,7718.16,21.665,24.71,20.71,26.86,85.4,2.74,0,0,12.126,0.356254,2,17
4,Hyderabad,Madhapur,A,5747.41,7.751,32.99,29.42,35.15,53.16,8.64,0,0,2.158,0.741518,4,23
4,Hyderabad,Madhapur,A,5584.76,9.318,33.85,30.84,37.18,90.25,12.53,1,0,4.004,0.599343,3,9
109,Dilsukhnagar,Gachibowli,A,27670.55,38.132,28.83,23.41,29.99,89.78,2.74,2,0,3.307,0.725661,4,4
89,KPHB,Begumpet,B,25071.6,72.0,29.35,24.99,31.93,55.72,5.27,2,1,12.406,0.348218,6,17
99,LB Nagar,Hitech City,C,30064.6,82.808,27.97,25.95,29.51,61.46,1.81,3,0,17.352,0.363062,3,23
92,KPHB,Airport,B,27364.12,57.887,26.64,24.32,30.32,82.05,1.46,0,0,6.092,0.472713,2,10
109,Dilsukhnagar,Gachibowli,A,27955.73,38.766,31.35,26.33,33.41,81.68,3.59,0,0,2.219,0.721148,3,21
109,Dilsukhnagar,Gachibowli,A,27849.42,33.297,24.7,20.5,25.83,82.79,9.09,0,1,1.913,0.836383,7,15
87,KPHB,Hitech City,C,27800.09,72.587,30.32,25.17,32.64,87.66,3.53,1,0,11.75,0.382988,1,5
76,Madhapur,Airport,A,21337.3,27.376,29.74,26.49,32.36,42.62,5.7,1,1,2.566,0.779405,7,15
98,LB Nagar,Hitech City,B,28087.43,42.233,25.01,20.8,28.98,49.33,5.54,0,1,3.609,0.665054,7,23
24,Hyderabad,LB Nagar,C,11730.54,32.85,25.14,22.88,28.28,71.23,5.39,0,0,10.081,0.357098,3,23
89,KPHB,Begumpet,B,25231.52,61.079,37.71,35.33,40.58,71.73,8.17,0,1,6.972,0.413094,6,9
16,Hyderabad,Kukatpally,A,7926.63,13.043,31.36,28.97,32.59,62.92,6.76,3,0,4.607,0.607724,3,21
128,Jubilee Hills,Banjara Hills,B,35175.21,64.114,27.45,23.67,29.43,72.4,4.54,0,1,4.375,0.548632,7,13
27,Hyderabad,Dilsukhnagar,C,12255.62,24.575,32.73,27.83,34.91,87.42,5.06,1,0,9.023,0.498708,2,13
37,Gachibowli,Airport,A,12308.9,14.084,28.09,23.31,30.25,43.81,7.74,1,1,2.746,0.87399,7,19
83,Madhapur,KPHB,B,23368.37,55.805,29.59,24.06,30.9,67.41,4.71,0,0,5.731,0.418751,1,21
2,Hyderabad,Gachibowli,B,4827.87,7.123,21.68,18.69,25.28,47.53,5.84,0,0,3.541,0.67783,5,1
112,Kondapur,Financial District,A,29544.36,46.336,25.72,20.66,26.93,67.52,8.05,2,0,4.517,0.63761,1,7
15,Hyderabad,Begumpet,C,9761.69,21.654,30.2,26.52,33.78,84.13,6.9,0,0,7.986,0.450796,3,1
24,Hyderabad,LB Nagar,C,11724.05,43.939,34.71,31.77,35.83,77.39,2.12,0,1,16.19,0.266824,6,8
19,Hyderabad,Uppal,A,8575.18,11.487,26.68,22.96,30.14,52.96,6.69,0,0,2.572,0.746489,3,9
71,Uppal,Financial District,B,21119.52,37.496,34.22,29.84,37.24,63.29,3.51,0,0,4.261,0.563251,4,14
115,Kondapur,Jubilee Hills,A,29088.37,35.517,26.52,23.05,28.88,46.17,4.84,1,0,2.442,0.819,1,14
127,Jubilee Hills,Banjara Hills,A,32333.05,40.301,30.35,24.55,31.99,61.53,2.44,0,0,1.994,0.802294,4,22
101,LB Nagar,Banjara Hills,B,27568.22,48.12,24.12,18.73,26.72,56.15,1.56,1,0,5.236,0.572909,2,15
76,Madhapur,Airport,A,21258.9,27.238,31.09,25.49,32.67,57.86,10.13,0,0,2.05,0.780484,4,0
5,Hyderabad,Madhapur,B,5925.2,8.592,35.2,30.74,36.59,46.0,3.63,0,1,3.48,0.689585,6,23
83,Madhapur,KPHB,B,23267.36,63.678,27.07,21.08,29.49,55.59,7.95,0,0,7.882,0.365391,4,9
125,Airport,Madhapur,B,35017.72,66.012,25.45,21.59,28.42,72.21,4.99,1,0,5.655,0.530473,4,15
3,Hyderabad,Gachibowli,C,5601.94,15.163,36.33,30.46,38.66,55.17,13.8,0,0,9.744,0.369459,3,5
132,Jubilee Hills,Kondapur,C,34888.96,79.188,32.13,28.39,35.81,66.61,2.64,2,0,12.256,0.440583,1,4
9,Hyderabad,Banjara Hills,C,7418.7,15.735,30.89,27.34,34.15,89.4,6.13,1,1,9.544,0.47148,7,4
71,Uppal,Financial District,B,21135.88,36.259,32.81,27.33,35.46,77.63,12.72,0,0,4.117,0.582916,2,0
111,Dilsukhnagar,Gachibowli,C,32026.61,102.032,23.17,17.57,24.7,31.39,8.58,0,0,11.469,0.313888,3,21
129,Jubilee Hills,Banjara Hills,C,34794.66,83.744,31.1,25.99,33.88,90.38,3.87,0,0,8.664,0.415489,5,4
34,Gachibowli,Banjara Hills,A,11802.25,12.996,31.01,26.06,32.34,66.44,2.54,1,0,2.202,0.908118,4,3
110,Dilsukhnagar,Gachibowli,B,31314.31,65.042,32.92,28.89,36.25,76.99,10.96,2,0,8.973,0.481447,2,7
23,Hyderabad,LB Nagar,B,9990.1,26.486,25.71,22.66,28.78,80.62,10.72,0,0,7.635,0.377186,5,9
132,Jubilee Hills,Kondapur,C,34870.88,93.144,33.6,29.34,34.9,88.9,8.31,3,0,16.828,0.374376,3,11
126,Airport,Madhapur,C,35507.41,97.316,26.86,21.19,30.16,85.11,8.91,3,0,17.267,0.364866,3,14
38,Gachibowli,Airport,B,14119.74,22.742,36.18,30.24,38.06,84.91,8.76,1,0,4.832,0.620872,3,22
83,Madhapur,KPHB,B,23548.78,60.749,34.11,31.17,36.47,51.74,8.13,1,0,7.739,0.387638,1,11
38,Gachibowli,Airport,B,14420.13,20.973,29.99,24.55,32.04,76.07,11.88,0,1,3.491,0.687562,7,16
3,Hyderabad,Gachibowli,C,5522.9,18.357,29.72,27.03,33.34,67.77,2.84,1,0,14.957,0.300866,4,5
62,Uppal,Hitech City,B,19359.62,42.447,24.95,22.92,26.57,52.11,5.55,3,1,9.209,0.456087,7,3
93,KPHB,Airport,C,29134.13,129.134,25.55,21.46,26.66,44.19,0.61,0,0,19.148,0.225611,3,17
45,Gachibowli,Financial District,C,16540.96,54.238,29.14,26.23,30.15,69.15,0.18,0,0,11.804,0.30497,1,11
29,Hyderabad,Hitech City,B,12010.12,24.111,34.37,31.56,37.68,59.8,10.54,0,0,5.782,0.498117,1,20
120,Airport,Gachibowli,C,35116.74,147.539,34.57,31.49,37.71,38.49,3.36,1,1,22.688,0.238016,6,20
88,KPHB,Begumpet,A,24518.57,33.803,29.38,25.11,32.44,35.17,7.57,1,0,2.757,0.725335,2,13
58,Secunderabad,Begumpet,A,17405.31,21.385,33.81,28.75,36.24,62.67,4.65,1,0,2.457,0.813914,1,6
112,Kondapur,Financial District,A,29399.14,37.45,29.49,25.68,30.78,39.7,8.38,0,0,2.038,0.785019,5,12
66,Uppal,Gachibowli,C,21436.92,100.224,36.9,31.05,40.78,49.6,8.86,2,0,30.296,0.213889,1,18
85,KPHB,Hitech City,A,23417.99,33.965,30.29,25.43,32.52,86.72,4.17,0,0,2.321,0.689477,2,21
119,Airport,Gachibowli,B,32052.92,59.726,30.92,27.64,33.53,37.41,0.12,1,1,5.59,0.536665,6,3
40,Gachibowli,Kondapur,A,13861.87,18.976,25.92,22.26,29.4,39.27,0.34,1,0,3.285,0.730488,4,8
101,LB Nagar,Banjara Hills,B,27658.76,44.073,28.83,23.59,32.14,67.4,2.96,0,1,3.824,0.627572,6,16
49,Secunderabad,Kukatpally,A,15207.17,17.891,29.2,26.84,32.73,86.48,5.09,0,1,2.259,0.849987,7,19
95,LB Nagar,Gachibowli,B,26113.28,48.481,29.43,24.99,33.35,66.71,7.35,0,0,5.347,0.538632,4,20
72,Uppal,Financial District,C,25064.3,58.288,28.55,24.79,32.41,43.72,6.82,0,0,8.372,0.43001,1,5
8,Hyderabad,Banjara Hills,B,6750.61,17.019,22.48,18.54,24.94,49.39,7.96,1,0,7.563,0.396663,2,22
100,LB Nagar,Banjara Hills,A,26385.47,40.444,24.98,21.2,28.07,50.25,5.76,0,0,2.943,0.652398,3,8
30,Hyderabad,Hitech City,C,12537.95,36.982,27.72,23.96,30.07,65.82,2.73,0,0,10.619,0.339027,5,16
48,Secunderabad,Hitech City,C,19558.54,58.424,32.15,29.68,34.86,74.77,8.34,0,0,10.754,0.334768,3,15
78,Madhapur,Airport,C,25199.75,75.905,30.02,24.55,33.56,61.39,5.22,1,0,16.265,0.331992,1,20
79,Madhapur,BHEL,A,22398.35,27.077,24.91,21.9,26.18,85.77,2.97,1,1,2.418,0.827198,6,15
6,Hyderabad,Madhapur,C,6476.4,17.184,23.68,18.81,26.43,44.12,2.11,2,1,14.328,0.376893,7,16
106,Dilsukhnagar,Hitech City,A,28643.21,40.132,28.57,25.17,30.97,44.66,12.68,2,0,3.363,0.713716,1,21
46,Secunderabad,Hitech City,A,15051.8,22.696,33.83,30.8,36.26,60.26,11.09,1,1,3.619,0.663192,7,7
17,Hyderabad,Kukatpally,B,8295.39,19.36,32.24,27.96,34.92,73.26,2.83,0,0,6.721,0.428492,1,7
46,Secunderabad,Hitech City,A,14542.53,22.965,31.58,27.48,33.83,47.78,7.23,0,1,3.032,0.633241,7,17
128,Jubilee Hills,Banjara Hills,B,34735.67,82.691,31.03,28.17,33.69,41.55,8.81,1,0,7.142,0.420064,5,23
118,Airport,Gachibowli,A,30507.96,35.33,32.63,27.27,35.01,63.69,5.22,1,1,2.316,0.863511,7,5
127,Jubilee Hills,Banjara Hills,A,32744.95,47.451,29.95,25.35,31.94,75.01,11.04,3,0,4.057,0.690085,5,16
10,Hyderabad,Secunderabad,A,6625.29,7.482,25.31,19.85,27.06,45.42,8.16,2,0,3.252,0.88551,3,7
87,KPHB,Hitech City,C,27399.3,70.687,25.56,21.3,28.48,47.86,3.63,2,0,13.931,0.387614,5,15
2,Hyderabad,Gachibowli,B,5369.58,8.511,33.93,29.52,36.46,41.49,4.91,0,0,4.565,0.630911,4,10
71,Uppal,Financial District,B,21520.33,49.414,21.87,19.17,24.05,37.81,7.83,0,0,6.613,0.435508,2,17
27,Hyderabad,Dilsukhnagar,C,12262.12,23.305,28.72,25.17,32.21,89.4,11.94,0,0,6.842,0.526147,5,2
114,Kondapur,Financial District,C,33312.13,86.83,32.63,28.68,34.27,78.22,6.54,0,1,9.384,0.383648,6,12
56,Secunderabad,Gachibowli,B,17279.81,50.071,30.36,25.54,31.78,85.22,12.98,0,1,8.345,0.345106,7,7
69,Uppal,Secunderabad,C,25091.17,126.887,36.44,31.79,37.79,81.09,3.08,3,1,38.231,0.197744,7,10
55,Secunderabad,Gachibowli,A,16729.14,21.085,25.48,21.95,28.25,47.41,5.21,0,0,2.017,0.793408,1,22
49,Secunderabad,Kukatpally,A,15092.87,18.236,24.5,18.52,26.38,43.93,14.9,1,1,2.417,0.827631,6,15
48,Secunderabad,Hitech City,C,19465.7,56.733,35.39,30.65,36.42,87.11,10.6,0,0,10.492,0.343108,5,11
10,Hyderabad,Secunderabad,A,6738.89,8.121,27.83,24.61,31.26,84.37,0.84,2,0,3.471,0.829799,3,8
122,Airport,Banjara Hills,B,34014.21,75.015,35.26,31.76,37.63,65.32,11.13,2,0,7.939,0.453433,1,12
9,Hyderabad,Banjara Hills,C,7863.92,15.225,25.06,20.4,27.64,79.44,3.64,0,0,6.97,0.516523,2,21
41,Gachibowli,Kondapur,B,13795.92,31.086,33.8,29.73,35.55,67.63,4.02,0,0,5.408,0.443792,1,22
97,LB Nagar,Hitech City,A,26245.39,41.02,25.5,21.54,28.45,65.21,2.2,1,0,3.126,0.639825,1,6
61,Uppal,Hitech City,A,17793.68,20.466,32.57,27.16,33.64,44.8,5.12,0,1,1.84,0.869414,7,14
37,Gachibowli,Airport,A,12068.28,16.039,26.43,22.16,29.39,72.16,8.7,1,0,3.19,0.752449,2,18
12,Hyderabad,Secunderabad,C,8168.56,14.517,23.4,19.95,25.3,71.37,10.04,1,0,7.997,0.562693,5,22
71,Uppal,Financial District,B,21363.21,32.319,34.0,30.58,36.32,58.15,0.69,0,0,3.631,0.661005,5,15
80,Madhapur,BHEL,B,24832.46,59.871,30.01,25.36,32.37,52.11,0.84,1,0,7.233,0.414769,2,15
31,Gachibowli,Madhapur,A,11676.65,16.179,35.52,32.14,37.25,75.23,0.97,1,1,2.771,0.721725,6,21
50,Secunderabad,Kukatpally,B,16809.84,51.749,24.91,21.12,27.12,58.79,3.94,0,0,8.866,0.324832,4,8
14,Hyderabad,Begumpet,B,7984.98,12.405,24.22,22.15,28.03,58.37,1.59,0,0,3.728,0.643704,1,6
21,Hyderabad,Uppal,C,10391.45,24.251,34.63,32.46,36.63,61.5,8.2,1,1,10.502,0.428497,6,11
70,Uppal,Financial District,A,20402.32,35.907,22.73,19.71,24.86,65.28,1.77,2,1,5.069,0.568205,6,19
32,Gachibowli,Madhapur,B,11587.62,25.265,28.42,24.82,31.09,80.72,5.17,1,1,6.541,0.458635,6,1
69,Uppal,Secunderabad,C,25152.81,74.488,33.16,28.27,37.02,53.59,4.5,2,0,15.992,0.337676,4,3
41,Gachibowli,Kondapur,B,13963.42,40.79,28.12,25.14,29.8,75.46,5.56,1,0,10.516,0.342328,4,18
50,Secunderabad,Kukatpally,B,16898.38,43.974,32.88,30.83,36.8,39.35,4.43,2,0,9.368,0.38428,2,3
18,Hyderabad,Kukatpally,C,9427.88,35.798,24.8,20.41,26.99,61.02,6.51,0,0,16.403,0.263367,4,7
35,Gachibowli,Banjara Hills,B,12180.44,20.108,31.96,28.33,35.36,82.32,0.18,1,0,4.952,0.605764,3,4
2,Hyderabad,Gachibowli,B,5136.57,7.197,28.09,23.92,29.54,56.78,11.99,0,0,3.363,0.713705,1,4
19,Hyderabad,Uppal,A,8492.68,10.594,27.93,22.26,31.36,71.21,6.2,2,1,3.593,0.801646,7,7
3,Hyderabad,Gachibowli,C,5494.02,21.196,35.41,31.02,38.54,38.7,6.09,0,1,16.667,0.259201,7,10
34,Gachibowli,Banjara Hills,A,11443.71,13.697,32.03,26.68,33.62,51.68,5.45,1,0,2.873,0.835495,4,10
21,Hyderabad,Uppal,C,10073.47,27.055,25.19,19.98,27.86,46.95,1.02,1,0,12.086,0.37234,2,0
90,KPHB,Begumpet,C,30773.54,83.973,30.04,24.93,31.25,54.12,6.14,0,0,9.823,0.366471,2,15
39,Gachibowli,Airport,C,15506.36,38.644,31.52,26.31,34.59,81.28,8.76,2,1,13.458,0.401258,6,4
5,Hyderabad,Madhapur,B,5702.25,9.916,25.19,21.09,29.03,75.07,3.94,1,0,5.217,0.575047,3,4
26,Hyderabad,Dilsukhnagar,B,11039.76,16.358,33.84,28.48,35.03,41.91,3.31,0,0,3.556,0.674883,3,15
10,Hyderabad,Secunderabad,A,6921.65,7.235,29.26,25.96,32.8,84.58,5.91,2,0,2.509,0.95673,5,16
35,Gachibowli,Banjara Hills,B,12200.78,17.379,24.59,19.91,28.25,45.03,11.11,0,0,3.419,0.702057,1,23
78,Madhapur,Airport,C,24921.24,47.874,35.14,29.23,38.78,70.92,4.48,0,0,6.916,0.520559,2,5
20,Hyderabad,Uppal,B,9068.3,17.027,33.53,27.78,35.62,86.88,6.37,0,0,4.506,0.532576,4,22
94,LB Nagar,Gachibowli,A,25237.5,34.324,27.13,22.36,31.11,85.27,2.88,0,0,2.611,0.73528,5,9
105,Dilsukhnagar,Airport,C,32085.51,102.081,33.62,27.71,36.48,78.12,10.77,1,0,14.317,0.314315,5,21
18,Hyderabad,Kukatpally,C,9323.99,28.475,28.33,22.76,31.0,55.14,12.21,2,0,16.492,0.327441,5,16
29,Hyderabad,Hitech City,B,11811.27,18.849,27.8,24.69,29.45,72.26,2.24,0,0,3.83,0.626638,4,15
6,Hyderabad,Madhapur,C,6760.1,22.572,28.28,24.7,32.24,58.6,0.31,2,0,21.637,0.299488,2,7
80,Madhapur,BHEL,B,24610.3,63.02,32.43,29.08,34.0,69.14,2.99,2,0,9.219,0.390514,2,12
76,Madhapur,Airport,A,21485.21,32.057,27.03,23.48,30.28,46.04,0.18,0,0,2.865,0.670214,1,18
103,Dilsukhnagar,Airport,A,25972.89,39.2,28.85,25.45,32.0,43.75,5.39,2,0,4.347,0.662574,3,18
20,Hyderabad,Uppal,B,8857.97,16.603,31.94,28.41,35.6,70.8,14.31,0,0,4.499,0.533507,1,23
23,Hyderabad,LB Nagar,B,9994.95,20.146,29.61,27.16,32.36,74.75,3.43,1,0,6.047,0.496132,4,12
82,Madhapur,KPHB,A,23134.9,26.146,31.6,27.97,34.91,93.77,6.72,0,1,1.808,0.884843,6,13
104,Dilsukhnagar,Airport,B,30269.28,72.081,31.24,26.06,32.56,88.75,2.2,2,0,10.287,0.419935,4,8
10,Hyderabad,Secunderabad,A,6369.31,6.186,25.18,21.71,28.53,71.24,5.46,0,1,1.554,1.029625,7,16
92,KPHB,Airport,B,27206.12,49.085,31.72,28.47,35.51,77.45,3.91,1,0,5.413,0.554268,4,4
112,Kondapur,Financial District,A,29499.49,37.845,35.99,32.88,39.93,71.7,3.88,0,0,2.053,0.779487,4,3
88,KPHB,Begumpet,A,24422.18,36.595,23.8,20.72,26.86,83.43,3.22,0,0,2.398,0.667356,4,23
64,Uppal,Gachibowli,A,19059.68,30.352,32.66,27.13,34.42,42.82,2.12,1,1,3.185,0.627964,6,16
51,Secunderabad,Kukatpally,C,18924.25,50.626,26.86,23.5,28.15,44.05,7.27,0,0,9.631,0.373805,3,11
105,Dilsukhnagar,Airport,C,32206.61,144.188,34.76,30.11,38.14,59.98,3.26,1,0,24.176,0.223366,4,19
61,Uppal,Hitech City,A,17543.67,23.312,33.6,28.96,36.27,53.56,10.03,3,0,3.721,0.752552,5,5
120,Airport,Gachibowli,C,34970.86,106.897,22.74,19.52,24.57,82.9,5.34,0,0,11.004,0.327144,5,16
30,Hyderabad,Hitech City,C,12469.11,31.848,31.42,28.97,34.18,47.06,0.18,0,1,9.195,0.391523,6,0
83,Madhapur,KPHB,B,23409.77,47.722,23.66,18.96,27.02,87.1,10.25,0,0,4.893,0.490545,4,4
26,Hyderabad,Dilsukhnagar,B,11109.85,20.487,27.61,21.62,30.45,63.57,2.96,1,1,6.639,0.542289,7,10
107,Dilsukhnagar,Hitech City,B,30857.15,60.106,30.43,26.53,32.77,40.1,10.49,0,0,4.675,0.513378,3,13
2,Hyderabad,Gachibowli,B,4987.99,8.197,26.76,22.77,30.51,81.66,6.75,0,0,4.733,0.608478,4,8
43,Gachibowli,Financial District,A,15072.4,18.441,27.84,22.34,31.6,82.8,2.63,0,1,1.958,0.817316,7,16
23,Hyderabad,LB Nagar,B,9992.83,19.318,25.95,23.52,29.24,78.88,4.68,0,0,4.64,0.51729,5,16
68,Uppal,Secunderabad,B,19935.87,41.722,30.76,27.4,32.75,67.25,3.87,0,0,6.027,0.47783,5,7
11,Hyderabad,Secunderabad,B,7431.61,18.283,25.65,22.4,28.08,76.57,4.09,1,0,7.381,0.406465,4,21
122,Airport,Banjara Hills,B,33813.34,78.205,27.6,22.01,29.51,58.26,0.64,3,0,9.714,0.43237,5,4
63,Uppal,Hitech City,C,22863.14,53.295,30.05,24.68,31.35,68.6,7.25,0,1,8.392,0.42899,7,14
12,Hyderabad,Secunderabad,C,8389.5,16.529,28.8,24.67,30.6,88.9,5.06,2,0,10.639,0.507555,1,6
43,Gachibowli,Financial District,A,14666.97,18.516,33.06,29.2,35.67,82.28,3.51,0,1,2.424,0.792122,7,20
50,Secunderabad,Kukatpally,B,16613.76,39.877,35.35,31.19,38.24,58.73,4.29,0,0,5.761,0.41663,4,3
49,Secunderabad,Kukatpally,A,15273.45,22.182,34.86,30.49,38.43,84.73,2.16,1,0,3.486,0.688556,3,9
95,LB Nagar,Gachibowli,B,26298.62,46.35,34.17,28.29,38.11,37.08,9.31,0,1,5.076,0.567398,6,8
65,Uppal,Gachibowli,B,19999.12,45.871,34.33,32.21,35.54,49.66,1.15,2,1,8.257,0.435986,6,22
76,Madhapur,Airport,A,21622.57,29.321,22.01,17.21,25.72,61.94,1.3,2,1,3.254,0.737443,6,3
41,Gachibowli,Kondapur,B,13955.66,28.754,29.55,24.48,31.14,55.42,12.14,1,0,6.181,0.485349,4,0
3,Hyderabad,Gachibowli,C,5496.05,21.72,30.85,25.21,31.87,79.57,6.1,0,0,17.072,0.253043,4,19
34,Gachibowli,Banjara Hills,A,11699.25,14.63,29.13,26.51,31.69,52.98,2.77,3,0,3.501,0.799665,2,12
23,Hyderabad,LB Nagar,B,9755.08,18.255,29.7,26.2,33.39,72.23,7.9,0,1,4.491,0.53437,7,13
46,Secunderabad,Hitech City,A,14473.59,21.321,36.35,31.07,37.89,71.26,5.22,0,0,2.357,0.678848,2,21
118,Airport,Gachibowli,A,30590.96,35.265,37.15,33.67,40.88,42.68,7.66,1,1,2.767,0.867461,7,10
48,Secunderabad,Hitech City,C,19540.77,52.204,26.14,20.75,28.72,53.35,4.21,0,1,9.618,0.374315,7,15
91,KPHB,Airport,A,24184.44,32.796,29.0,26.04,32.77,76.07,6.16,1,1,3.255,0.73743,7,20
9,Hyderabad,Banjara Hills,C,7648.73,20.328,32.79,27.21,35.52,73.51,8.68,0,0,11.481,0.376259,4,18
25,Hyderabad,Dilsukhnagar,A,9871.11,12.067,30.1,25.37,32.9,54.96,4.73,1,1,2.934,0.818056,7,8
77,Madhapur,Airport,B,23653.68,42.753,25.84,20.0,28.37,67.92,0.7,0,1,4.338,0.553263,6,21
40,Gachibowli,Kondapur,A,13653.85,20.163,27.64,23.21,31.55,59.88,4.64,2,0,4.253,0.67717,1,9
75,Madhapur,Jubilee Hills,C,26627.46,88.641,25.98,21.92,29.1,55.12,1.79,1,0,17.976,0.300398,2,8
19,Hyderabad,Uppal,A,8761.93,10.552,33.11,28.17,36.78,80.43,0.58,1,0,2.409,0.830354,3,16
69,Uppal,Secunderabad,C,25054.27,102.274,29.04,24.67,31.33,72.43,3.97,2,1,26.452,0.244972,7,8
46,Secunderabad,Hitech City,A,14760.97,21.748,32.63,27.06,34.84,50.16,2.35,1,1,3.536,0.678725,6,18
7,Hyderabad,Banjara Hills,A,5810.35,8.287,33.36,29.95,36.18,47.31,0.36,1,1,3.423,0.701178,6,20
121,Airport,Banjara Hills,A,30409.61,47.112,31.62,26.05,35.16,82.47,8.73,1,0,3.718,0.645473,3,20
66,Uppal,Gachibowli,C,21574.09,56.948,27.6,23.15,31.22,80.95,10.29,0,0,9.503,0.378836,3,16
93,KPHB,Airport,C,29200.74,91.679,33.24,27.62,36.37,70.94,5.8,0,0,11.303,0.318511,5,5
33,Gachibowli,Madhapur,C,14109.24,25.65,33.82,27.98,35.28,58.25,6.76,0,1,6.545,0.550066,6,22
10,Hyderabad,Secunderabad,A,6935.68,6.347,29.22,25.16,32.43,42.2,7.71,2,1,2.196,1.092816,6,15
82,Madhapur,KPHB,A,23068.1,29.431,34.32,29.37,36.32,43.55,6.03,0,0,2.041,0.783796,4,3
109,Dilsukhnagar,Gachibowli,A,27884.78,42.517,35.86,31.74,39.67,36.86,6.69,1,0,3.659,0.655846,4,10
94,LB Nagar,Gachibowli,A,25371.74,31.015,25.48,19.85,28.21,82.47,4.16,0,0,2.347,0.818037,3,8
132,Jubilee Hills,Kondapur,C,34788.99,90.71,24.96,20.65,26.9,69.38,8.89,0,0,11.264,0.383518,2,8
18,Hyderabad,Kukatpally,C,9248.84,30.09,24.97,21.22,28.43,73.43,4.5,1,0,14.64,0.307369,5,12
70,Uppal,Financial District,A,20517.05,40.316,35.63,29.72,38.42,68.9,8.37,1,0,4.716,0.508907,5,18
34,Gachibowli,Banjara Hills,A,11745.23,13.707,23.41,20.21,27.01,61.83,1.41,0,0,2.241,0.85685,4,18
33,Gachibowli,Madhapur,C,13888.46,26.067,27.69,23.07,30.86,47.85,10.59,0,0,6.757,0.532802,3,13
54,Secunderabad,Banjara Hills,C,20461.85,51.289,30.81,25.51,32.35,44.45,6.16,0,0,9.024,0.398951,2,15
99,LB Nagar,Hitech City,C,30486.53,66.334,26.79,23.6,29.49,79.91,5.57,1,0,9.791,0.45959,1,15
122,Airport,Banjara Hills,B,33657.73,72.767,28.87,25.09,31.55,76.94,6.49,0,0,5.189,0.462539,5,15
100,LB Nagar,Banjara Hills,A,27057.75,38.874,35.09,29.64,38.0,58.18,3.74,1,0,3.448,0.696039,3,18
66,Uppal,Gachibowli,C,21492.01,101.841,32.98,27.81,35.15,58.13,7.28,2,0,30.706,0.211036,3,7
30,Hyderabad,Hitech City,C,12492.65,58.428,32.49,29.0,35.21,44.73,1.3,1,0,25.256,0.213815,1,10
