source,destination,route_id,traffic_distance_m,traffic_duration_min,temp,tempmin,tempmax,humidity,windspeed,conditions,is_weekend,traffic_pressure,traffic_efficiency,day_of_week
Hyderabad,Uppal,2.0,0.039891,0.031449,0.671897,0.538482,0.969127,0.457267,0.118563,0.891586,0,0.00448,31.796432,5
Hyderabad,Uppal,2.0,0.010253,0.029808,0.714065,0.492073,0.877385,0.388382,0.127568,1.0,0,0.020082,33.547231,1
Hyderabad,Uppal,2.0,0.048934,0.222922,0.971333,0.778975,0.899715,0.373007,0.239518,0.927227,0,0.013395,4.485846,1
Hyderabad,Uppal,2.0,0.104337,0.139095,1.0,0.852812,0.81802,0.439375,0.332151,0.967747,0,0.125493,7.189289,2
Hyderabad,Uppal,2.0,0.060351,0.036547,0.971129,0.850469,0.762048,0.435144,0.343358,0.950731,0,0.123901,27.361186,4
Hyderabad,Uppal,2.0,0.0,0.16863,0.769198,0.928204,0.358032,0.618086,0.203263,0.488839,0,0.062123,5.930112,4
Hyderabad,Uppal,2.0,0.0,0.044245,0.826259,0.975578,0.341224,0.666968,0.181234,0.464133,0,0.173052,22.601051,3
Hyderabad,Uppal,2.0,0.0,0.063117,0.740224,1.0,0.401487,0.611381,0.270691,0.409119,1,0.119228,15.84342,6
Hyderabad,Uppal,2.0,0.0,0.203876,0.681588,0.735878,0.345723,0.621671,0.49526,0.539673,0,0.168819,4.904924,4
Hyderabad,Uppal,2.0,0.085652,0.35401,0.682092,0.852512,0.429836,0.65454,0.418112,0.435817,0,0.216068,2.824773,1
Hyderabad,Uppal,2.0,0.014099,0.191177,0.694371,0.738592,0.377718,0.612777,0.356915,0.535309,0,0.255783,5.23074,4
Hyderabad,Uppal,2.0,0.114194,0.106036,0.793326,0.923457,0.774083,0.421395,0.70029,0.966903,0,0.279967,9.430659,2
Hyderabad,Uppal,2.0,0.0,0.142118,0.829607,0.876822,0.731593,0.512061,0.641927,0.999662,0,0.215363,7.036355,1
Hyderabad,Uppal,2.0,0.103279,0.061022,0.773389,0.852407,0.765003,0.385805,0.612502,0.976568,1,0.178631,16.387228,6
Hyderabad,Uppal,2.0,0.0,0.06261,0.474719,0.67245,0.342549,0.128162,0.954095,0.525387,0,0.268987,15.971589,4
Hyderabad,Uppal,2.0,0.0,0.044758,0.495413,0.683349,0.356115,0.245581,0.966571,0.438175,0,0.257814,22.341713,2
Hyderabad,Uppal,2.0,0.000307,0.319362,0.548836,0.733653,0.344208,0.227381,0.952575,0.498465,0,0.167931,3.131233,3
Hyderabad,Uppal,2.0,0.049358,0.132287,0.509347,0.543573,0.511134,0.170196,0.726497,0.937608,0,0.175543,7.559285,1
Hyderabad,Uppal,2.0,0.058077,0.154462,0.535429,0.525008,0.503616,0.252296,0.652452,0.96659,0,0.30067,6.474045,1
Hyderabad,Uppal,2.0,0.0,0.170362,0.597511,0.550242,0.48731,0.265854,0.668098,0.90123,0,0.067591,5.869827,3
Hyderabad,Uppal,3.0,0.064863,0.108989,0.531715,0.160196,0.333142,0.677765,0.041643,0.0,0,0.128073,9.175185,5
Hyderabad,Uppal,3.0,0.035418,0.12387,0.382155,0.224862,0.400736,0.70792,0.158705,0.058596,1,0.060075,8.072909,7
Hyderabad,Uppal,3.0,0.065766,0.065746,0.427084,0.137896,0.159877,0.694651,0.194557,0.025102,1,0.004765,15.209724,6
Hyderabad,Uppal,3.0,0.061768,0.144543,0.165944,0.145483,0.212321,0.489938,0.13796,0.0,0,0.031465,6.918295,4
Hyderabad,Uppal,3.0,0.12236,0.056152,0.162175,0.256401,0.155714,0.564319,0.129748,0.006683,0,0.13959,17.808355,1
Hyderabad,Uppal,3.0,0.076919,0.103098,0.09517,0.158203,0.257095,0.486991,0.158076,0.0,1,0.118187,9.699447,6
Hyderabad,Uppal,3.0,0.01657,0.039181,0.410162,0.262259,0.191031,0.487056,0.293062,0.998324,0,0.073143,25.521746,4
Hyderabad,Uppal,3.0,0.025627,0.092003,0.296946,0.176629,0.311256,0.572119,0.334279,0.958093,1,0.081261,10.869055,7
Hyderabad,Uppal,3.0,0.088406,0.050231,0.336405,0.248517,0.221317,0.456802,0.292328,1.0,0,0.085166,19.907626,5
Hyderabad,Uppal,3.0,0.025047,0.154621,0.372676,0.267634,0.300524,0.574736,0.272778,1.0,0,0.126685,6.467374,1
Hyderabad,Uppal,3.0,0.004121,0.114598,0.440276,0.375496,0.254901,0.639412,0.289817,0.948909,1,0.04231,8.726066,7
Hyderabad,Uppal,3.0,0.0365,0.196232,0.407767,0.309182,0.237174,0.570191,0.293911,1.0,0,0.104997,5.095992,2
Hyderabad,Uppal,3.0,0.079168,0.046882,0.422485,0.593762,0.469945,0.495848,0.0,1.0,0,0.164383,21.32948,5
Hyderabad,Uppal,3.0,0.0,0.297351,0.465433,0.392027,0.470168,0.503547,0.17289,0.944436,0,0.129279,3.36302,1
Hyderabad,Uppal,3.0,0.0,0.074821,0.460806,0.43182,0.328984,0.516926,0.012742,0.993624,1,0.088751,13.365061,7
Hyderabad,Uppal,3.0,0.020441,0.186508,0.692058,0.601122,0.736609,0.517014,0.089338,0.972014,0,0.195736,5.361664,3
Hyderabad,Uppal,3.0,0.088404,0.072479,0.707415,0.623205,0.756852,0.492407,0.020607,1.0,0,0.086574,13.796816,2
Hyderabad,Uppal,3.0,0.060394,0.147332,0.813049,0.63981,0.752485,0.503474,0.00843,0.963208,0,0.101092,6.787331,1
Hyderabad,Uppal,3.0,0.136359,0.085301,0.613086,0.536741,0.773929,0.311779,0.068963,0.0,1,0.016372,11.72307,7
Hyderabad,Uppal,3.0,0.077757,0.043558,0.597416,0.567001,0.852251,0.298569,0.093609,0.0,1,0.022758,22.957511,7
Hyderabad,Uppal,3.0,0.052919,0.049026,0.581073,0.524489,0.840101,0.339213,0.193377,0.018197,0,0.055069,20.396859,4
Hyderabad,Uppal,3.0,0.10391,0.078752,0.52906,0.507696,0.665766,0.59886,0.092444,0.992384,1,0.065124,12.697881,7
Hyderabad,Uppal,3.0,0.060025,0.15534,0.592911,0.480332,0.710979,0.52824,0.155881,1.0,0,0.153518,6.43747,4
Hyderabad,Uppal,3.0,0.04999,0.304581,0.535081,0.522633,0.710402,0.522014,0.117602,1.0,0,0.22857,3.283186,1
Hyderabad,Uppal,3.0,0.0,0.035709,0.704885,0.45457,0.903526,0.496728,0.170545,1.0,0,0.141941,28.003212,2
Hyderabad,Uppal,3.0,0.052045,0.125055,0.744312,0.605879,0.898946,0.483886,0.137359,0.9693,0,0.051431,7.996395,2
Hyderabad,Uppal,3.0,0.0,0.073978,0.873959,0.57551,0.883432,0.450481,0.068779,0.949134,0,0.00405,13.517433,3
Hyderabad,Uppal,3.0,0.05531,0.0736,0.90566,0.736189,0.834731,0.545979,0.038434,1.0,1,0.039332,13.586682,7
Hyderabad,Uppal,3.0,0.120708,0.126478,0.861051,0.83865,0.833104,0.540335,0.163428,1.0,1,0.099446,7.906468,7
Hyderabad,Uppal,3.0,0.051546,0.043073,0.862999,0.806867,0.758961,0.508186,0.201268,1.0,0,0.058094,23.216051,2
Hyderabad,Uppal,3.0,0.0471,0.138557,0.796307,0.961401,0.353519,0.483264,0.148935,0.546177,0,0.241307,7.217211,1
Hyderabad,Uppal,3.0,0.0,0.188777,0.696117,1.0,0.393769,0.685267,0.267084,0.528121,0,0.09661,5.297223,2
Hyderabad,Uppal,3.0,0.063188,0.06105,0.773185,1.0,0.4787,0.66196,0.121022,0.419983,1,0.065421,16.379797,7
Hyderabad,Uppal,3.0,0.095306,0.119091,0.666058,0.76393,0.414744,0.666199,0.468082,0.503796,1,0.06379,8.396854,7
Hyderabad,Uppal,3.0,0.067614,0.051402,0.622438,0.850437,0.418322,0.734644,0.342892,0.51988,0,0.241884,19.454267,4
Hyderabad,Uppal,3.0,0.104597,0.136429,0.73138,0.791845,0.358562,0.689297,0.303969,0.477374,1,0.079966,7.329742,7
Hyderabad,Uppal,3.0,0.070504,0.079965,0.707168,0.810965,0.742117,0.391852,0.705024,0.950722,0,0.097415,12.50525,4
Hyderabad,Uppal,3.0,0.048285,0.159437,0.77689,0.710557,0.77226,0.357172,0.703118,0.908773,1,0.117072,6.27205,6
Hyderabad,Uppal,3.0,0.091366,0.083064,0.736528,0.82944,0.786743,0.331287,0.651807,1.0,0,0.179832,12.038696,5
Hyderabad,Uppal,3.0,0.05902,0.224268,0.489814,0.656225,0.335922,0.100934,0.93766,0.514367,0,0.143471,4.458931,1
Hyderabad,Uppal,3.0,0.025319,0.03985,0.563215,0.605864,0.325893,0.043192,0.899181,0.501202,0,0.259154,25.093208,5
Hyderabad,Uppal,3.0,0.086458,0.087083,0.474312,0.693286,0.475757,0.069851,0.86097,0.493017,1,0.186328,11.48318,6
Hyderabad,Uppal,3.0,0.0,0.111337,0.428889,0.445095,0.408226,0.011422,0.648514,1.0,1,0.095609,8.981655,7
Hyderabad,Uppal,3.0,0.006499,0.017707,0.415847,0.58586,0.487549,0.009203,0.65014,0.929168,1,0.10187,56.472735,6
Hyderabad,Uppal,3.0,0.051842,0.103359,0.43093,0.529526,0.467954,0.0,0.715317,0.971631,0,0.222885,9.674906,3
Hyderabad,Kompally,1.0,0.668226,1.325519,0.426809,0.261293,0.334162,0.645493,0.139164,0.011782,0,0.987893,0.754421,4
Hyderabad,Kompally,1.0,0.798711,1.450255,0.272342,0.259118,0.289328,0.682851,0.0,0.0,0,1.09116,0.689534,1
Hyderabad,Kompally,1.0,0.776277,0.740399,0.290837,0.322486,0.37113,0.701409,0.189893,0.0,1,0.618465,1.350621,7
Hyderabad,Kompally,1.0,0.735998,1.251837,0.32343,0.301932,0.177668,0.40619,0.141824,0.101128,0,1.040052,0.798825,2
Hyderabad,Kompally,1.0,0.616441,1.177115,0.302227,0.231723,0.200127,0.395783,0.102631,0.029926,0,1.069141,0.849534,2
Hyderabad,Kompally,1.0,0.699301,1.017438,0.374417,0.244339,0.147806,0.253654,0.041764,0.022624,0,1.076085,0.98286,2
Hyderabad,Kompally,1.0,0.6195,1.107549,0.345491,0.260751,0.171352,0.481774,0.360799,0.985149,0,1.090053,0.902893,4
Hyderabad,Kompally,1.0,0.706281,0.701957,0.338713,0.277958,0.265533,0.373727,0.331588,0.996817,1,0.540797,1.424587,7
Hyderabad,Kompally,1.0,0.600888,1.108549,0.263259,0.264127,0.212223,0.449001,0.302369,1.0,0,1.058372,0.902079,4
Hyderabad,Kompally,1.0,0.713435,1.100457,0.378858,0.351325,0.349818,0.633291,0.278913,1.0,0,0.910041,0.908712,4
Hyderabad,Kompally,1.0,0.68543,1.108498,0.324544,0.324698,0.396942,0.612014,0.273856,1.0,0,0.986833,0.902121,2
Hyderabad,Kompally,1.0,0.707138,1.144036,0.30081,0.286292,0.333867,0.606298,0.392555,0.953153,0,1.046828,0.874098,3
Hyderabad,Kompally,1.0,0.677994,0.890546,0.492189,0.462063,0.37206,0.589348,0.071569,1.0,1,0.670267,1.122905,6
Hyderabad,Kompally,1.0,0.743153,1.221348,0.537037,0.453107,0.457219,0.693526,0.138251,0.95122,0,1.08454,0.818767,4
Hyderabad,Kompally,1.0,0.686308,1.311662,0.589863,0.543533,0.442198,0.524873,0.108233,1.0,0,1.196468,0.762391,2
Hyderabad,Kompally,1.0,0.782012,1.182188,0.774768,0.690441,0.80433,0.632546,0.112931,0.969421,0,0.918168,0.845888,5
Hyderabad,Kompally,1.0,0.740901,1.114318,0.706399,0.647548,0.84393,0.630569,0.070671,0.95215,0,1.100511,0.897409,5
Hyderabad,Kompally,1.0,0.678263,1.277421,0.650064,0.82807,0.835111,0.540045,0.072148,0.952318,0,1.088378,0.782827,4
Hyderabad,Kompally,1.0,0.766959,0.883843,0.649473,0.543524,0.724607,0.374541,0.1703,0.0,1,0.733032,1.131422,6
Hyderabad,Kompally,1.0,0.658278,1.164112,0.618602,0.558629,0.849719,0.37812,0.085673,0.127005,0,1.068617,0.859023,5
Hyderabad,Kompally,1.0,0.656306,1.317389,0.697301,0.530016,0.878602,0.324166,0.097333,0.013164,0,1.073225,0.759077,4
Hyderabad,Kompally,1.0,0.588209,0.740735,0.636218,0.412129,0.790041,0.425861,0.187528,1.0,1,0.695826,1.350008,7
Hyderabad,Kompally,1.0,0.707515,1.207988,0.64258,0.501909,0.734671,0.3205,0.152826,0.966935,0,1.057893,0.827822,2
Hyderabad,Kompally,1.0,0.660856,1.121024,0.548772,0.468534,0.745701,0.38782,0.246904,0.932139,0,1.030194,0.892041,4
Hyderabad,Kompally,1.0,0.687315,0.744634,0.758641,0.677725,0.880332,0.513798,0.027023,0.988125,1,0.631099,1.342939,7
Hyderabad,Kompally,1.0,0.654421,1.274206,0.763481,0.532167,0.866329,0.364409,0.142011,1.0,0,1.224232,0.784802,1
Hyderabad,Kompally,1.0,0.6271,0.686556,0.714111,0.599701,0.837018,0.404972,0.069222,0.996959,1,0.57665,1.456543,7
Hyderabad,Kompally,1.0,0.670743,0.6856,1.0,0.814329,0.783144,0.453922,0.188986,0.97784,1,0.600671,1.458573,7
Hyderabad,Kompally,1.0,0.704386,1.207077,1.0,0.793986,0.846838,0.536542,0.140145,0.922509,0,1.19352,0.828447,1
Hyderabad,Kompally,1.0,0.58371,1.283587,1.0,0.85087,0.854085,0.402075,0.126676,1.0,0,0.915318,0.779066,1
Hyderabad,Kompally,1.0,0.751691,1.384342,0.776717,0.997526,0.259313,0.716155,0.153854,0.479694,0,1.205338,0.722364,1
Hyderabad,Kompally,1.0,0.726082,1.113481,0.874825,1.0,0.275012,0.727805,0.27798,0.477665,0,1.012325,0.898084,5
Hyderabad,Kompally,1.0,0.766702,1.211847,0.798974,0.954331,0.393406,0.718635,0.154583,0.491032,0,1.014718,0.825186,2
Hyderabad,Kompally,1.0,0.627609,0.805586,0.722371,0.677845,0.287046,0.641548,0.449632,0.610168,1,0.669438,1.241331,7
Hyderabad,Kompally,1.0,0.678656,0.786283,0.655395,0.755189,0.349212,0.624998,0.471419,0.518553,1,0.693046,1.271805,7
Hyderabad,Kompally,1.0,0.669759,0.840707,0.789132,0.804601,0.434627,0.707963,0.46416,0.549384,1,0.763063,1.189473,6
Hyderabad,Kompally,1.0,0.712443,1.208761,0.822432,0.784358,0.783373,0.373544,0.676192,0.974567,0,1.063006,0.827293,3
Hyderabad,Kompally,1.0,0.626326,1.135661,0.808756,0.843464,0.787155,0.477996,0.670456,1.0,0,1.010487,0.880543,4
Hyderabad,Kompally,1.0,0.657601,0.711555,0.811409,0.833858,0.824029,0.391473,0.707157,1.0,1,0.726738,1.405371,7
Hyderabad,Kompally,1.0,0.632938,0.738652,0.49223,0.598815,0.373679,0.214224,0.89646,0.513673,1,0.657888,1.353815,7
Hyderabad,Kompally,1.0,0.707839,1.091711,0.473914,0.619399,0.331976,0.077475,0.915733,0.47266,0,1.149039,0.915993,3
Hyderabad,Kompally,1.0,0.691659,1.029742,0.454449,0.674649,0.37674,0.183426,0.816257,0.474062,0,0.989824,0.971116,3
Hyderabad,Kompally,1.0,0.659037,1.033548,0.510021,0.543326,0.577613,0.127732,0.730078,1.0,0,1.157465,0.96754,4
Hyderabad,Kompally,1.0,0.690971,1.048233,0.546752,0.521768,0.55969,0.129089,0.746561,0.957635,0,0.94642,0.953986,5
Hyderabad,Kompally,1.0,0.629652,1.153205,0.472614,0.619373,0.514343,0.178898,0.773588,1.0,0,1.072437,0.867147,3
Hyderabad,Kompally,2.0,0.745078,0.729875,0.374913,0.211354,0.282464,0.637458,0.053686,0.029305,1,0.576342,1.370096,7
Hyderabad,Kompally,2.0,0.782293,1.282372,0.382422,0.231753,0.296438,0.669538,0.15949,0.0,0,1.091178,0.779805,1
Hyderabad,Kompally,2.0,0.684289,1.106309,0.247047,0.192063,0.34376,0.59599,0.116408,0.076274,0,1.039306,0.903906,5
Hyderabad,Kompally,2.0,0.712332,0.834817,0.252502,0.182289,0.206317,0.625377,0.0,0.0,1,0.658246,1.197866,6
Hyderabad,Kompally,2.0,0.741955,1.200888,0.351577,0.278245,0.229595,0.563755,0.117212,0.0,0,1.1656,0.832717,2
Hyderabad,Kompally,2.0,0.696212,1.189231,0.205169,0.336215,0.209149,0.549583,0.013406,0.072501,0,0.973953,0.840879,3
Hyderabad,Kompally,2.0,0.599257,1.200119,0.174257,0.185991,0.197582,0.508849,0.434829,1.0,0,1.118191,0.83325,4
Hyderabad,Kompally,2.0,0.611534,0.696623,0.210859,0.233038,0.193266,0.578986,0.37815,1.0,1,0.65055,1.435494,7
Hyderabad,Kompally,2.0,0.666165,0.702632,0.315678,0.233276,0.183628,0.475762,0.360685,0.967618,1,0.649946,1.423219,7
Hyderabad,Kompally,2.0,0.605065,1.16176,0.336296,0.232993,0.341961,0.610572,0.241027,0.990983,0,0.909761,0.860762,5
Hyderabad,Kompally,2.0,0.696365,1.215,0.341627,0.324556,0.356637,0.615217,0.212833,1.0,0,1.165041,0.823044,4
Hyderabad,Kompally,2.0,0.595935,0.738483,0.38449,0.309634,0.332729,0.531003,0.342183,1.0,1,0.684134,1.354125,7
Hyderabad,Kompally,2.0,0.816118,1.213312,0.433506,0.517037,0.475708,0.546543,0.104981,0.916823,0,0.986392,0.82419,3
Hyderabad,Kompally,2.0,0.641968,0.926384,0.417536,0.413366,0.420436,0.68649,0.032183,1.0,1,0.70959,1.079464,6
Hyderabad,Kompally,2.0,0.665706,1.172471,0.456092,0.496529,0.432896,0.575848,0.125688,1.0,0,0.949872,0.852899,5
Hyderabad,Kompally,2.0,0.674524,1.155365,0.767443,0.672157,0.815161,0.492601,0.09783,0.979,0,0.956927,0.865527,3
Hyderabad,Kompally,2.0,0.590773,1.04136,0.715917,0.66236,0.770614,0.582751,0.186995,1.0,0,0.988353,0.960282,3
Hyderabad,Kompally,2.0,0.606625,1.21369,0.84372,0.594993,0.773033,0.473347,0.057831,1.0,0,0.962507,0.823933,4
Hyderabad,Kompally,2.0,0.690535,1.157231,0.737873,0.589325,0.806001,0.262056,0.04241,0.0,0,0.929193,0.864131,4
Hyderabad,Kompally,2.0,0.740403,0.824581,0.638229,0.560518,0.766836,0.22722,0.211632,0.002526,1,0.721187,1.212735,6
Hyderabad,Kompally,2.0,0.563093,1.143525,0.662649,0.499635,0.817544,0.291894,0.179794,0.0,0,0.970956,0.874488,3
Hyderabad,Kompally,2.0,0.663602,1.013829,0.540583,0.494798,0.708242,0.387041,0.094668,1.0,0,1.035821,0.986359,5
Hyderabad,Kompally,2.0,0.787727,1.137775,0.590479,0.478079,0.710431,0.472546,0.156706,0.929896,0,1.009621,0.878908,2
Hyderabad,Kompally,2.0,0.679497,1.188238,0.573084,0.452713,0.756039,0.476973,0.104829,0.988706,0,1.010322,0.841582,3
Hyderabad,Kompally,2.0,0.632606,1.327885,0.665292,0.570826,0.930026,0.438694,0.140914,0.942268,0,1.098024,0.753077,4
Hyderabad,Kompally,2.0,0.68137,1.141271,0.740924,0.621575,0.954044,0.385746,0.113364,1.0,0,1.005549,0.876215,5
Hyderabad,Kompally,2.0,0.656452,1.301118,0.685522,0.506412,0.927664,0.405335,0.09627,0.970938,0,1.222405,0.768569,1
Hyderabad,Kompally,2.0,0.656256,1.257606,0.823386,0.892154,0.893663,0.438707,0.142721,1.0,0,1.076646,0.795161,2
Hyderabad,Kompally,2.0,0.683228,0.740018,0.83238,0.856206,0.817628,0.551196,0.164997,1.0,1,0.597803,1.351316,7
Hyderabad,Kompally,2.0,0.663801,1.207268,0.987326,0.812067,0.750414,0.443591,0.097369,1.0,0,1.057954,0.828316,4
Hyderabad,Kompally,2.0,0.636527,1.144002,0.890369,0.99397,0.379458,0.587011,0.278311,0.473604,0,1.0467,0.874123,5
Hyderabad,Kompally,2.0,0.654091,0.895386,0.851711,0.957502,0.394902,0.568448,0.273295,0.529619,1,0.744681,1.116836,6
Hyderabad,Kompally,2.0,0.728762,1.167588,0.821902,0.940808,0.389823,0.481795,0.173224,0.498204,0,1.138842,0.856466,4
Hyderabad,Kompally,2.0,0.747876,0.786074,0.687768,0.776614,0.282934,0.640549,0.525636,0.564666,1,0.604755,1.272144,7
Hyderabad,Kompally,2.0,0.762375,1.127011,0.731201,0.803471,0.46334,0.676996,0.468137,0.563546,0,1.111163,0.887302,5
Hyderabad,Kompally,2.0,0.720453,1.466211,0.716164,0.740607,0.272774,0.661468,0.501636,0.473842,0,1.314143,0.68203,1
Hyderabad,Kompally,2.0,0.768022,1.195335,0.803528,0.742268,0.723032,0.316085,0.624619,1.0,0,1.216781,0.836585,1
Hyderabad,Kompally,2.0,0.705608,1.149897,0.841469,0.827003,0.736748,0.261754,0.610045,1.0,0,1.170948,0.869642,1
Hyderabad,Kompally,2.0,0.77279,1.072754,0.815464,0.764909,0.783184,0.349708,0.673044,1.0,0,1.217665,0.932179,4
Hyderabad,Kompally,2.0,0.686206,1.234963,0.452129,0.674091,0.371722,0.13035,0.869597,0.504971,0,1.232021,0.80974,2
Hyderabad,Kompally,2.0,0.63062,1.300404,0.587181,0.635667,0.373112,0.132049,0.863333,0.535612,0,1.181206,0.768991,2
Hyderabad,Kompally,2.0,0.615628,1.226542,0.524941,0.663609,0.362834,0.100493,0.849867,0.396174,0,1.202478,0.8153,2
Hyderabad,Kompally,2.0,0.647051,1.135834,0.457156,0.604494,0.478629,0.169649,0.723448,0.959016,0,1.05652,0.88041,4
Hyderabad,Kompally,2.0,0.585289,1.024831,0.554312,0.491347,0.584769,0.031763,0.732691,1.0,0,1.036191,0.975769,5
Hyderabad,Kompally,2.0,0.68158,0.724584,0.490039,0.561746,0.518665,0.095037,0.653781,0.975935,1,0.621118,1.380101,7
Hyderabad,Kompally,3.0,0.680156,1.085719,0.435571,0.221635,0.265997,0.543429,0.165617,0.0,0,1.037538,0.921048,5
Hyderabad,Kompally,3.0,0.727175,1.179366,0.427481,0.238052,0.305141,0.574604,0.164211,0.001608,0,1.104107,0.847912,1
Hyderabad,Kompally,3.0,0.650203,0.841897,0.393155,0.171604,0.303209,0.490539,0.1791,0.028827,1,0.772437,1.187793,6
Hyderabad,Kompally,3.0,0.654999,0.734729,0.23053,0.268617,0.157961,0.412747,0.18398,0.0,1,0.65782,1.361044,7
Hyderabad,Kompally,3.0,0.664281,1.177302,0.219202,0.211565,0.099772,0.458096,0.108336,0.0,0,1.046584,0.849399,5
Hyderabad,Kompally,3.0,0.652979,1.268184,0.279916,0.200494,0.209282,0.464187,0.105522,0.069849,0,1.162517,0.788529,1
Hyderabad,Kompally,3.0,0.756169,1.288311,0.226958,0.204707,0.281692,0.451149,0.313501,0.92202,0,1.129288,0.776209,3
Hyderabad,Kompally,3.0,0.720506,1.193561,0.199452,0.24363,0.243055,0.380706,0.318342,0.981721,0,0.969777,0.837828,5
Hyderabad,Kompally,3.0,0.757759,1.125407,0.139019,0.240298,0.314726,0.5245,0.288099,0.906397,0,1.191782,0.888567,2
Hyderabad,Kompally,3.0,0.706674,1.022,0.362476,0.273939,0.411496,0.578844,0.284588,0.989969,0,0.921371,0.978473,5
Hyderabad,Kompally,3.0,0.690485,0.607043,0.294378,0.329117,0.313579,0.590517,0.1939,1.0,1,0.5462,1.647328,7
Hyderabad,Kompally,3.0,0.68351,1.077696,0.41951,0.330565,0.373509,0.611175,0.340312,1.0,0,0.932613,0.927905,5
Hyderabad,Kompally,3.0,0.705956,1.042797,0.54988,0.541184,0.361144,0.677721,0.042291,1.0,0,0.956673,0.958958,3
Hyderabad,Kompally,3.0,0.582374,1.112969,0.519822,0.479779,0.465171,0.575338,0.011858,0.979101,0,1.017127,0.898497,2
Hyderabad,Kompally,3.0,0.774565,0.763005,0.517401,0.514295,0.459955,0.681347,0.108119,1.0,1,0.684036,1.310606,6
Hyderabad,Kompally,3.0,0.773367,0.996267,0.702029,0.577905,0.781809,0.544898,0.001664,1.0,0,0.758142,1.003746,5
Hyderabad,Kompally,3.0,0.66186,1.052371,0.735854,0.647898,0.703422,0.485544,0.095233,1.0,0,0.914442,0.950234,2
Hyderabad,Kompally,3.0,0.709965,0.703606,0.743029,0.600749,0.862845,0.425636,0.084838,1.0,1,0.7114,1.421247,6
Hyderabad,Kompally,3.0,0.644972,1.093779,0.691796,0.557112,0.823053,0.429447,0.111969,0.0,0,1.101285,0.91426,2
Hyderabad,Kompally,3.0,0.649899,1.312556,0.591872,0.566151,0.839106,0.404413,0.09303,0.0,0,1.081856,0.761872,1
Hyderabad,Kompally,3.0,0.808729,1.188937,0.714704,0.498471,0.773241,0.493315,0.062704,0.0,0,0.86396,0.841087,4
Hyderabad,Kompally,3.0,0.69222,1.171247,0.569518,0.598335,0.749003,0.377579,0.126502,1.0,0,1.09935,0.85379,2
Hyderabad,Kompally,3.0,0.656379,1.021974,0.684342,0.447051,0.675153,0.447327,0.047855,1.0,0,0.999077,0.978497,3
Hyderabad,Kompally,3.0,0.732848,1.181868,0.627756,0.452144,0.674911,0.446956,0.198039,1.0,0,1.040237,0.846117,4
Hyderabad,Kompally,3.0,0.651974,0.988884,0.770673,0.658182,0.86932,0.439596,0.044928,0.945346,0,1.033708,1.01124,2
Hyderabad,Kompally,3.0,0.711101,1.062898,0.723001,0.60611,0.871659,0.381837,0.062095,1.0,0,0.989077,0.940823,4
Hyderabad,Kompally,3.0,0.65105,1.130467,0.688007,0.597306,0.91135,0.410413,0.08959,0.958849,0,0.942835,0.884589,2
Hyderabad,Kompally,3.0,0.753087,1.26154,0.867395,0.705031,0.794859,0.421273,0.267636,1.0,0,1.144137,0.792681,1
Hyderabad,Kompally,3.0,0.743098,1.253542,0.866872,0.728234,0.816741,0.371031,0.199592,1.0,0,1.190375,0.797739,1
Hyderabad,Kompally,3.0,0.69466,1.29599,0.867094,0.786103,0.888248,0.384987,0.169394,1.0,0,1.025899,0.77161,4
Hyderabad,Kompally,3.0,0.581495,1.293922,0.794526,0.990231,0.385067,0.712577,0.228525,0.525633,0,0.991423,0.772844,4
Hyderabad,Kompally,3.0,0.657078,1.08185,0.711981,1.0,0.431573,0.660949,0.205741,0.560827,0,0.908937,0.924342,5
Hyderabad,Kompally,3.0,0.731905,1.294345,0.724509,1.0,0.247506,0.69534,0.112388,0.420453,0,1.313695,0.772591,1
Hyderabad,Kompally,3.0,0.69685,1.140556,0.586439,0.816832,0.425052,0.433629,0.556929,0.525337,0,1.141804,0.876765,1
Hyderabad,Kompally,3.0,0.676474,0.847858,0.632637,0.836657,0.448556,0.534144,0.408972,0.484452,1,0.609108,1.179441,6
Hyderabad,Kompally,3.0,0.614089,1.172795,0.551104,0.807665,0.392638,0.544349,0.411741,0.535674,0,1.054084,0.852663,4
Hyderabad,Kompally,3.0,0.60448,1.106203,0.861376,0.778503,0.86457,0.253845,0.665321,0.985569,0,0.959381,0.903992,2
Hyderabad,Kompally,3.0,0.643536,1.034064,0.776471,0.826091,0.77476,0.295901,0.778738,1.0,0,1.039611,0.967057,3
Hyderabad,Kompally,3.0,0.651462,1.064791,0.758259,0.768701,0.742134,0.318795,0.654257,1.0,0,1.157866,0.93915,1
Hyderabad,Kompally,3.0,0.647001,1.193709,0.603064,0.702447,0.431537,0.217843,0.927962,0.466933,0,1.189015,0.837724,2
Hyderabad,Kompally,3.0,0.607193,1.226529,0.534479,0.624474,0.33402,0.205315,0.924943,0.480498,0,0.998884,0.815309,5
Hyderabad,Kompally,3.0,0.60792,0.748584,0.655165,0.58935,0.333991,0.193345,0.857515,0.54321,1,0.651474,1.335854,7
Hyderabad,Kompally,3.0,0.645853,1.171666,0.459554,0.468103,0.41705,0.287406,0.74485,0.972358,0,1.200121,0.853485,1
Hyderabad,Kompally,3.0,0.561284,1.116731,0.536846,0.582943,0.431674,0.162383,0.749967,0.961422,0,0.943456,0.89547,3
Hyderabad,Kompally,3.0,0.532169,1.229132,0.478613,0.484311,0.551135,0.21234,0.64746,1.0,0,1.061077,0.813581,2
